apartment,area,floor,lease_mode,orientation,price,quarters,renovation,s
3室2厅2卫,171平米,高层,整租,南北,16800,"嘉裕公馆,天河,珠江新城中,距5号线猎德站约402米,花城大道80号",豪华装修,嘉裕公馆 交通便利 24电梯安保 业主出租
3室2厅2卫,100平米,低层,整租,南北,5200,"茶景苑,天河,五山,距3号线五山站约541米,五山路贤韵街",精装修,五山茶景苑小区电梯三房两厅 家私齐全 采光好 可！
2室1厅1卫,50平米,高层,整租,南,1800,"龙洞山庄,天河,龙洞,天河区龙洞森林公园旁",简装修,公安宿舍 精装修 南向80方两房 现在业主急租仅需1800
3室2厅2卫,110平米,中层,整租,北,11000,"利雅湾,天河,珠江新城中,距5号线猎德站约428米,珠江新城兴民路160号",豪华装修,利雅湾 温馨三房 全新家私 简约时尚 清新风格 户型端正采光通风
1室0厅1卫,39平米,低层,整租,西,2300,"嘉逸花园宽派,天河,东莞庄,距3号线天河客运站约1027米,东莞庄路伟逸街8号",精装修,嘉逸花园宽派 大单间 电梯 家私电器齐全随时看房随时入住
3室2厅1卫,100平米,中层,整租,南,4500,"时代花生,天河,沙太南,距6号线天平架站约753米,广州大道北银利街35号",精装修,时代花生精装修三房 家私电齐全 拎包入住 温馨舒适 宁静优雅
3室2厅2卫,127平米,中层,整租,南北,8500,"珠江都荟,天河,珠江新城西,距5号线五羊邨站约446米,华利路15号",豪华装修,珠江新城西，近三号五号线豪华三房 温馨舒适，看楼来电方便
2室1厅1卫,86平米,中层,整租,南,2900,"东和花苑,天河,员村,距5号线员村站约404米,员村二横路南社大街",精装修,员村东和花苑 精装大两房 临江 近公交 地铁 生活便利 速来
3室2厅1卫,95平米,低层,整租,南,4200,"金燕花苑,天河,粤垦,距6号线燕塘站约431米,粤垦路618号",精装修,新房出租 金燕花苑 精装三房 厅大房大 干净整洁 拎包入住
4室2厅4卫,280平米,中层,整租,东北,70000,"侨鑫汇悦台,天河,珠江新城东,距5号线潭村站约525米,马场路与临江大道交界处",精装修,低调奢华 全是大的硬装 市场少货
3室2厅1卫,105平米,中层,整租,南,4800,"天河农工商学院宿舍,天河,粤垦,距6号线燕塘站约752米,天河区粤垦路",精装修,天河农工商学院，电梯精装大三房 只需4800元就能找到温馨的家！
3室2厅2卫,147平米,低层,整租,南,13500,"汇峰苑,天河,珠江新城中,距5号线猎德站约258米,珠江新城兴盛路8号",豪华装修,看图 珠江新城 汇峰 南向三房 豪华 约甜甜看房吧 惬意感觉
2室1厅1卫,75平米,高层,整租,南,3800,"福龙苑,天河,粤垦,距6号线燕塘站约925米,天河粤垦路102号",精装修,福龙苑 精装 两房 采光好 干净小哥哥 小姐姐 好选
3室2厅1卫,83平米,高层,整租,西南,4500,"岳洲路小区,天河,五山,距3号线五山站约320米,岳洲路与汇景北路交汇",中装修,五山地铁站 岳洲路社区 三房出租 家电齐 房屋干净整洁 看房约
6室2厅4卫,437平米,高层,整租,东南,50000,"侨鑫汇悦台,天河,珠江新城东,距5号线潭村站约525米,马场路与临江大道交界处",豪华装修,乔鑫汇悦台 楼/王单位 尊享豪宅 一览江景 广州十大豪宅之一
3室2厅1卫,95平米,中层,整租,南,3700,"育龙居,天河,龙洞,距6号线植物园站约365米,天河北天源路",精装修,地铁口 精装修电梯三房 拎包入住 业主好相处
2室2厅1卫,87平米,中层,整租,南,5100,"协和新世界二期,天河,天河北,距3号线华师站约902米,天河区天润路96号",精装修,天河北协和新世界 精装两房 南北对流 近华师地铁 拎包入住
2室2厅1卫,78平米,中层,整租,南,7800,"保利心语花园,天河,珠江新城中,距5号线猎德站约461米,天河区珠江新城金穗路70号",豪华装修,保利心语花园 2室2厅 7800元 拎包入住 家电齐全
2室2厅1卫,75平米,中层,整租,南,3900,"锦华轩,天河,岗顶,距3号线岗顶站约490米,石牌东路46号",精装修,岗顶站旁 安静小区 繁华地段 电梯精装两房 家电齐全 领包入住
1室1厅1卫,28平米,中层,整租,南,3200,"世纪华都,天河,龙口东,距3号线华师站约555米,天河区龙口东路342号",精装修,世纪华都 华师 精装修 电梯高层 华润万家 安静
2室2厅1卫,88平米,高层,整租,南北,11500,"珠江都荟,天河,珠江新城西,距5号线五羊邨站约446米,华利路15号",豪华装修,珠江都荟 精装高层南向 可望江广州塔 看房方便
2室1厅1卫,75平米,低层,整租,南,4500,"金燕花苑,天河,粤垦,距6号线燕塘站约431米,粤垦路618号",精装修,靓房出租 精装两房 小区环境好 安静 干净 拎包入住
2室2厅1卫,65平米,高层,整租,南,9000,"保利中达广场,天河,珠江新城中,距5号线猎德站约309米,珠江新城兴民路221号",豪华装修,复式 保利中达广场 猎德口 可注/册 随时看房！
4室2厅2卫,225平米,高层,整租,南北,15000,"汇景新城,天河,汇景新城社区,天河区汇景北路168至182号（双号）",豪华装修,龙熹山豪华装修景观优美位置安静实景照片看房方便
1室1厅1卫,78平米,中层,整租,北,5800,"丽晶华庭,天河,珠江新城西,距5号线五羊邨站约560米,金穗路22号至30号",简装修,丽晶华庭 家私电器齐全 两房户型方正 随时看房
3室2厅2卫,155平米,高层,整租,南,10800,"合景睿峰L7,天河,珠江新城东,距5号线猎德站约1002米,珠江新城海乐路12号",豪华装修,合景睿峰 7 住家一体落地飘窗 时尚设计
1室1厅1卫,68平米,高层,整租,南,3900,"五山花园四期,天河,五山,距3号线五山站约316米,五山路中段茶山路",精装修,五山花园电梯高层 精装修一房一厅 可长租可短租 随时入住
3室2厅1卫,117平米,高层,整租,南,10000,"广弘天琪,天河,珠江新城西,距3号线珠江新城站约370米,华利路27号",简装修,广弘天琪三房月租10000 旺中带静的小区是合适居家之选
1室1厅1卫,55平米,高层,整租,东西,6500,"高德置地公寓,天河,珠江新城中,距APM线花城大道站约393米,珠江新城冼村路16号",豪华装修,朱美拉 高层景观大一房一厅 近 家私全齐 干净卫生
3室2厅2卫,150平米,高层,整租,南,14000,"朱美拉公寓,天河,珠江新城中,距APM线花城大道站约393米,珠江新城冼村路16号",豪华装修,朱美拉 豪华大三房 家电全齐 通风采光好 地铁沿线
1室1厅1卫,74平米,高层,整租,南,10000,"天銮,天河,珠江新城中,距5号线猎德站约587米,临江大道59号之一至59号之七",豪华装修,保利中达 金融商圈 可注.册 复式
3室2厅2卫,156平米,高层,整租,南,13000,"富力盈盛广场,天河,珠江新城东,距5号线潭村站约301米,珠江新城马场路19号",精装修,富力盈盛广场 精装三房 方正实用 可
4室2厅3卫,192平米,中层,整租,东南,15000,"中海璟晖华庭,天河,珠江新城中,距5号线猎德站约359米,天河区猎德大道33号",豪华装修,荐！荐！荐！照片 超低价急租中海璟晖华庭好房！
1室1厅1卫,50平米,高层,整租,东,2600,"天一新村,天河,东莞庄,东莞庄路126号至6号",精装修,天一新村一房一厅家私家电齐全
3室2厅2卫,107平米,高层,整租,南,4300,"华南御景园,天河,岑村,华观路岑村公路",简装修,靠火炉山安静三房 正南向 一梯两户 装修精美
2室1厅1卫,68平米,中层,整租,南北,5000,"体育西横街小区,天河,天河南,距APM线黄埔大道站约301米,体育西路体育西横街",精装修,体育西横街 住家装修2房 5楼 仅租5000
3室2厅2卫,180平米,低层,整租,东南,13000,"汇景新城龙熹山,天河,汇景新城社区,汇景北路168至182号双号",豪华装修,汇景新城龙熹山 实用三房 保养好装修靓 有钥匙看房方便1
4室2厅2卫,112平米,中层,整租,南,3700,"天河北苑,天河,沙太南,距6号线燕塘站约814米,沙太南路274至320号",精装修,天河北苑 天平架地铁口 四房两厅两卫 家私家电齐全 电联看房
4室2厅3卫,200平米,中层,整租,南,16800,"凯旋新世界广场,天河,珠江新城东,距5号线潭村站约753米,珠江新城花城大道与海风路交界处",豪华装修,广粤尊府 南向江景小蛮腰景四房 豪华家私 采光通风 少有放出
3室1厅1卫,105平米,中层,整租,南,3700,"阳光苑,天河,粤垦,距6号线燕塘站约559米,粤垦路51至57号",精装修,阳光苑 精装三房 大飘窗 停车方便 设施齐全拎包入住
3室2厅1卫,90平米,高层,整租,北,4200,"盈彩美居,天河,东圃,盈汇街96号",简装修,东圃三房 盈彩美居 精美居家装修 乐购旁 去地鉄和公交都很方
2室1厅1卫,72平米,中层,整租,东南,3500,"豪景花园,天河,沙河,距6号线天平架站约753米,广州大道北52号",精装修,豪景花园 两房一厅 交通方便
2室1厅1卫,78平米,中层,整租,西南,3000,"新景苑,天河,天河公园,距5号线科韵路站约1011米,天河区黄埔大道中棠石路",精装修,员村天河公园附近新景苑精装两房一厅 近信息港 科技园
3室2厅1卫,98平米,低层,整租,南,6800,"猎德花园,天河,珠江新城东,距5号线猎德站约633米,珠江新城猎德大道20号",精装修,，精装修6800元，定有一款适合你
3室2厅2卫,117平米,高层,整租,西南,18000,"利雅湾,天河,珠江新城中,距5号线猎德站约428米,珠江新城兴民路160号",简装修,珠江新城 利雅湾 西南向实用三房 全新装修 拎包入住
1室1厅1卫,45平米,中层,整租,东,3000,"富力天朗明居,天河,车陂,距4号线车陂站约504米,东圃中山大道",精装修,富力天朗明居！居家1室，新鲜出炉，火热出租！！！
1室1厅1卫,50平米,中层,整租,南,3900,"日出观山,天河,粤垦,距6号线燕塘站约633米,粤垦路498号",精装修,日出观山一房一厅 全新配置 图片 有匙即睇
2室2厅1卫,80平米,中层,整租,南,5500,"尚河居,天河,体育西,距1号线体育西路站约234米,体育西路和广利路的交叉口往西100米处",精装修,尚河居 小区 楼龄新 珠江新城旁诚心出租 方正两房 南向两房
2室2厅1卫,80平米,中层,整租,南,8000,"珠光新城御景二期,天河,珠江新城东,距5号线潭村站约232米,珠江新城花城大道与平江路交界（地铁5号线潭村站B出口",豪华装修,珠江新城 南向安静望花园 清新简约风 给你一个舒适的家
1室0厅1卫,28平米,中层,整租,西北,450,"隆德大厦,天河,天河南,距3号线石牌桥站约154米,天河路371号",精装修, 看房随时 家具家电齐全
3室2厅1卫,130平米,高层,整租,南,4800,"美林湖畔,天河,东圃,距5号线三溪站约680米,中山大道中桃园西路",简装修,美林湖畔 豪华装修3房 业主只租有白领 有钥匙看房 急租
1室1厅1卫,42平米,高层,整租,南,1850,"体育西邮政小区,天河,天河南,距1号线体育西路站约331米,体育西天荣路育兰街（天河城地铁G出口向南行100米）",豪华装修,3号线 首月5折 世联红璞 15直达体育西路一带 家电齐全 免中介
2室1厅1卫,55平米,中层,整租,南,3200,"时代花生,天河,沙太南,距6号线天平架站约753米,广州大道北银利街35号",简装修,天河时代花生，舒适两房，家电齐全，通风采光好
2室2厅1卫,76平米,高层,整租,南,4500,"远洋天骄,天河,沙太南,区元岗路68号",简装修,全新楼盘远洋天骄鲜少两房出炉全新家私电采光好户型正
4室2厅3卫,175平米,高层,整租,东南,18000,"保利中达广场,天河,珠江新城中,距5号线猎德站约309米,珠江新城兴民路221号",精装修,保利中达 南向单边位 有正规四个房间 豪华装修望珠江 美容
2室1厅1卫,83平米,高层,整租,南,2500,"天河北苑,天河,沙太南,距6号线燕塘站约814米,沙太南路274至320号",精装修,天河北苑小区 近地铁近公交 电梯精装2房1厅带阳台 南
3室2厅2卫,155平米,中层,整租,南,12800,"领峰园,天河,珠江新城中,距APM线妇儿中心站约420米,天河区兴盛路7号",简装修,领峰三房两厅 豪华装修 尊贵高雅享受 看房方便 整租
3室2厅2卫,117平米,中层,整租,南,6300,"伊顿18,天河,龙口西,距3号线岗顶站约492米,龙口西路196号",精装修,天河北伊顿18 南向精装三房 全新家电家私 近地铁
2室2厅1卫,88平米,高层,整租,北,9300,"中海璟晖华庭,天河,珠江新城中,距5号线猎德站约359米,天河区猎德大道33号",简装修,高层两房 看中约我看房
2室2厅1卫,75平米,中层,整租,南,3000,"美林湖畔,天河,东圃,距5号线三溪站约680米,中山大道中桃园西路",精装修,"东圃 美林湖畔花园 居家2室,新鲜出炉 保养好 火热出租"
5室2厅3卫,260平米,中层,整租,南,28000,"凯旋新世界三期,天河,珠江新城东,距5号线潭村站约634米,花城大道与海风路交界处",豪华装修,今日江景新盘 凯旋广尊粤府 全新豪华装修 南向望江 南北通透
1室1厅1卫,69平米,中层,整租,南,5500,"珠江太阳城广场,天河,珠江新城东,距5号线潭村站约823米,平川路611至613号",精装修,"珠江太阳城广场,精装大阳台一房一厅,家私全齐,随时看房"
2室2厅1卫,88平米,高层,整租,南北,6800,"保利香槟花园,天河,珠江新城西,距3号线珠江新城站约478米,珠江新城华就路",精装修,保利香槟花园 南向简约两房 家私家电新净 小高层
1室1厅1卫,45平米,中层,整租,南,2300,"金燕花苑,天河,粤垦,距6号线燕塘站约431米,粤垦路618号",精装修,金燕花苑1居室，装修干净清爽，家私电齐全，拎包入住........
3室2厅2卫,151平米,高层,整租,南,13500,"尚东君御,天河,珠江新城中,距5号线猎德站约450米,广州市珠江新城兴盛路与冼村路交界处G3-1",豪华装修,尚东君御 南北对流方正三房 豪掷打造韵味新中式配置 看房约
2室1厅1卫,43平米,中层,整租,南,3300,"伍仙花园,天河,沙太南,距6号线天平架站约853米,天河区广州大道北瑞和街22号",精装修,伍仙花园 精装两房 家私电齐全 拎包入住 口 交通便利
1室0厅1卫,35平米,中层,整租,南,3300,"远洋天骄,天河,沙太南,区元岗路68号",精装修,远洋好房，家私电齐全，周边配套成熟，出行方便
3室1厅1卫,88平米,高层,整租,南,4500,"侨源山庄,天河,粤垦,距6号线燕塘站约916米,粤垦路侨源大街",精装修,侨源山庄 正规三房 精装修 交通便利 设施齐全
3室1厅1卫,89平米,中层,整租,南,3100,"云宁居,天河,沙太南,河水西大街59号",精装修,人气小区，管理好，环境好，生活便利
4室2厅3卫,274平米,中层,整租,南,23000,"富力公园28,天河,珠江新城东,距5号线潭村站约673米,珠江新城马场路28号",豪华装修,富力公园28 南北对流大四房 吉屋出租 交通便利 出入方便
4室2厅2卫,150平米,低层,整租,南北,14000,"万菱汇,天河,石牌桥,距3号线石牌桥站约175米,天河路230号和232号",简装修,正佳万豪金殿 豪装 家私家电齐全整租
2室2厅1卫,47平米,高层,整租,东,4800,"华景新城,天河,华景新城社区,中山大道105号",豪华装修,华景新城 华景里理想地 两房 新楼盘 新装修 年轻人住宅
2室2厅1卫,75平米,中层,整租,南北,2600,"东圃广场,天河,东圃,距4号线黄村站约1150米,东圃镇黄村西路8号",精装修,东圃 东圃广场 精装二房 南北对流 家具齐全
3室2厅1卫,110平米,高层,整租,南,5500,"宝翠园,天河,龙洞,距6号线植物园站约342米,天源路宝翠路4号",精装修,租宝翠园三期的3室 采光好家私家电全齐随时看房拎包入住
3室2厅3卫,158平米,中层,整租,东南,16500,"合景睿峰L7,天河,珠江新城东,距5号线猎德站约1002米,珠江新城海乐路12号",豪华装修,7合景睿峰 中空大 住家均可 看房方便
3室1厅1卫,75平米,中层,整租,南,2800,"侨乐新村,天河,沙太南,距6号线天平架站约439米,天平架沙太南路",精装修,天平架进地铁 中低层3房1厅 家私齐全 采光好 干净
2室2厅2卫,120平米,中层,整租,南北,10000,"领峰,天河,珠江新城中,距APM线妇儿中心站约420米,天河区兴盛路7号",豪华装修,珠江新城2室领峰豪华装修享受生活的快感！！！
3室2厅2卫,96平米,中层,整租,东南,4300,"金燕花苑,天河,粤垦,距6号线燕塘站约431米,粤垦路618号",精装修,金燕花苑 时尚装修大三房 全屋精致家私家电 随时入住!!!
1室1厅1卫,37平米,中层,整租,南,5300,"铂林国际公寓,天河,珠江新城西,距5号线五羊邨站约318米,花城大道16号",精装修,铂林国际 复式一房一厅 家电齐全
3室2厅1卫,95平米,高层,整租,北,5000,"华景新城,天河,华景新城社区,中山大道105号",精装修,华景新城 户型方正 精装3房 看房方便
1室0厅1卫,48平米,中层,整租,东南,2700,"马赛国际公寓,天河,珠江新城东,距5号线潭村站约942米,黄埔大道潭村路",精装修,珠江新城 高层豪装单间 生活 业主低价急租
2室1厅1卫,76平米,低层,整租,东,3100,"阳华国花苑,天河,车陂,天河区车陂路",精装修,阳华国全新精装两房 提前预约看房 东向望花园 安静舒适
3室1厅1卫,98平米,低层,整租,南,4500,"隆基怡苑,天河,沙太南,距3号线支线梅花园站约874米,沙太路牛利岗大街88号",精装修,隆基怡苑 精装修大三房 家电会配齐 出门公交站 近梅花园地铁
2室1厅1卫,78平米,中层,整租,东南,2650,"昌乐园,天河,员村二横路,距5号线员村站约531米,员村二横路1号",精装修,员村地铁口 小区房 两房租2650  新出房源哦
3室2厅2卫,124平米,高层,整租,南,17000,"嘉裕丹顿阳光,天河,珠江新城东,距5号线猎德站约701米,珠江新城海安路2号",精装修,嘉裕丹顿阳光 装修三房出租 家私电器齐全 可拎包入住
3室2厅2卫,96平米,中层,整租,东南,3800,"金燕花苑,天河,粤垦,距6号线燕塘站约431米,粤垦路618号",精装修,金燕花园 精装大3房 家电齐全 装修保养好 近
2室1厅1卫,52平米,中层,整租,东北,5000,"铂林国际公寓,天河,珠江新城西,距5号线五羊邨站约318米,花城大道16号",简装修,铂林国际：做饭，实惠租房，价格合适，看房方便，随时看
3室2厅2卫,125平米,高层,整租,东南,20000,"嘉裕公馆,天河,珠江新城中,距5号线猎德站约402米,花城大道80号",精装修,嘉裕公馆 3室2厅 125平
2室2厅1卫,57平米,中层,整租,西南,4000,"东河苑小区,天河,天河北,距APM线林和西站约909米,天河区广州大道中1202号",简装修,东河苑，位置安静，户型方正实用，家电齐全，期待您的来电！
2室1厅1卫,47平米,高层,整租,东,3300,"岳洲路小区,天河,五山,距3号线五山站约320米,岳洲路与汇景北路交汇",中装修,五山地铁站旁 两房 家电齐 位置方便 看房有钥匙
1室0厅1卫,30平米,高层,整租,北,1900,"新桃园,天河,粤垦,东莞庄路50号",简装修,12.5日东莞庄一横路 独门户单间 可做饭 加装了电梯
2室2厅1卫,95平米,中层,整租,南,8800,"尚东君御,天河,珠江新城中,距5号线猎德站约450米,广州市珠江新城兴盛路与冼村路交界处G3-1",简装修,尚东君御 热门小区 精装两房 家私家电齐全 邻近口
3室2厅2卫,114平米,中层,整租,东北,8500,"南天广场,天河,珠江新城西,距5号线五羊邨站约348米,珠江新城花城大道1号",精装修,南天广场 精致3房 配套完善 成熟小区
3室2厅2卫,113平米,中层,整租,南,4600,"帝景苑,天河,龙口西,距3号线岗顶站约793米,龙口西路338号",精装修,帝景苑 豪装大三房 高层无遮挡 全新楼房 管理严 随时看
1室1厅1卫,50平米,高层,整租,南,2100,"羊城花园,天河,东圃,中山大道中438号",精装修,羊城花园 厅大房大 舒服 采光好 看房方便
1室1厅1卫,41平米,高层,整租,南,4800,"嘉裕礼顿阳光,天河,珠江新城西,距3号线珠江新城站约403米,珠江新城华成路8号",豪华装修,嘉裕礼顿阳光 精装一房 近 全新家私家电 随时拎包入住
2室1厅2卫,95平米,高层,整租,南北,9000,"中海花城湾,天河,珠江新城中,距5号线猎德站约160米,珠江新城花城大道86号",豪华装修,中海花城湾 近 家私家电齐全 看房方便 价格优惠 租房时期
4室2厅2卫,164平米,中层,整租,南,19000,"中海璟晖华庭,天河,珠江新城中,距5号线猎德站约359米,天河区猎德大道33号",简装修,中海?晖华庭 南向4室，家电齐全，清爽装修，拎包温馨入住
3室2厅2卫,106平米,高层,整租,南,5200,"日出观山,天河,粤垦,距6号线燕塘站约633米,粤垦路498号",精装修,日出观山 豪华装修三房 家私家电齐全 拎包入住
2室2厅2卫,76平米,中层,整租,南,3600,"天河星作,天河,东圃,东圃小新塘合景路（私立华联大学旁）",精装修,天河星作 合景路处 两房出租 全新家私家电 租金可谈！
3室2厅2卫,127平米,中层,整租,南北,13500,"中海花城湾,天河,珠江新城中,距5号线猎德站约160米,珠江新城花城大道86号",豪华装修,中海花城湾，，拎包入住，省钱又省心
2室2厅1卫,78平米,低层,整租,北,3800,"华景新城陶然庭苑,天河,华景新城社区,华景东路216号",精装修,精装修 采光好通风 家电齐全 交通便捷
3室2厅1卫,105平米,中层,整租,南,4000,"侨源山庄,天河,粤垦,距6号线燕塘站约916米,粤垦路侨源大街",精装修,侨源山庄 精装三房 全新装修 家私家电齐全 拎包入住
3室2厅2卫,108平米,中层,整租,南,5800,"日出观山,天河,粤垦,距6号线燕塘站约633米,粤垦路498号",豪华装修,燕塘大型小区 日出观山 豪华三房 近地铁 拎包入住
4室2厅3卫,130平米,中层,整租,南,5800,"天鸿阁,天河,燕塘,距6号线燕塘站约216米,天河区燕岭路27号",简装修,天鸿阁 高层电梯楼精装大四房 楼下就是地铁口 可做员工宿舍
1室0厅1卫,50平米,低层,整租,北,4500,"日出观山苑,天河,粤垦,距6号线燕塘站约633米,粤垦路498号",精装修,日出观山 精装大单间 带阳台 望花园 采光好
3室2厅2卫,108平米,中层,整租,南,5900,"日出观山,天河,粤垦,距6号线燕塘站约633米,粤垦路498号",简装修,粤垦路日出观山苑 3室精装修 南向格局好 封闭式管理.居家。
2室1厅1卫,82平米,高层,整租,南,4600,"日出观山,天河,粤垦,距6号线燕塘站约633米,粤垦路498号",精装修,粤垦路日出观山 3室 豪华装修 东南 好格局 急租
3室2厅1卫,130平米,低层,整租,南,6300,"翠华苑,天河,五山,距3号线五山站约671米,天河区五山茶山小区旁",精装修,翠华苑3房出租 家电齐全 看房方便 南北对流 
3室1厅1卫,86平米,中层,整租,东南,3600,"橡树园,天河,沙太南,距3号线支线梅花园站约1072米,天河区沙太南路316号",精装修,橡树园 全新装修三房一厅 家私家电齐 电梯高层通风采光视野好
1室1厅1卫,86平米,高层,整租,东北,8800,"星汇云锦一期,天河,珠江新城西,距5号线五羊邨站约397米,天河区珠江新城东西华明路1号2号4号6号",精装修,星汇云锦正宗一房一厅 月租8800元 租下即可入住
2室2厅1卫,80平米,高层,整租,南,4000,"枫丹雅筑,天河,天河北,距3号线岗顶站约673米,龙口西路209号",精装修,天河北龙口西 枫丹雅筑 精装两房出租 配套齐全 近地铁 随时入住
2室2厅1卫,86平米,高层,整租,南,3500,"华南御景园,天河,岑村,华观路岑村公路",简装修,华南御景园温馨安静两房仅租3500元 随时可看 家电齐全随时
2室1厅1卫,57平米,中层,整租,南,3000,"侨乐新村,天河,沙太南,距6号线天平架站约439米,天平架沙太南路",精装修,侨乐新村 新出2房1厅 全新家私电器 拎包入住 中低层
1室1厅1卫,42平米,低层,整租,南北,4500,"汇峰苑,天河,珠江新城中,距5号线猎德站约258米,珠江新城兴盛路8号",精装修,珠江新城猎德站 汇峰苑 精装一房 单身 拎包入住
3室1厅1卫,91平米,中层,整租,东,3500,"侨乐新村,天河,沙太南,距6号线天平架站约439米,天平架沙太南路",简装修,天平架嘉德侨乐新村，舒适三房，，家电齐全
3室2厅2卫,160平米,中层,整租,南,12000,"朱美拉公寓,天河,珠江新城中,距APM线花城大道站约393米,珠江新城冼村路16号",豪华装修,豪华装修3室出现了 不看后悔
6室2厅4卫,315平米,高层,整租,南北,32000,"中海花城湾,天河,珠江新城中,距5号线猎德站约160米,珠江新城花城大道86号",豪华装修,中海花城湾壹号 豪宅 全屋进口欧式家私 拎包入住 就这一套
3室2厅1卫,93平米,高层,整租,东南,3800,"华南御景园,天河,岑村,华观路岑村公路",简装修,望花园安静小三房仅租3800元 装修精美 家电齐全 拎包入住
1室1厅1卫,28平米,中层,整租,东南,2340,"纵横白领公寓,天河,黄村,中山大道黄村东路",精装修,纵横白领 每天都在找房子 是不是很累呢 来我这里看看吧
2室2厅1卫,74平米,中层,整租,南,4500,"侨林苑三期,天河,天河北,距APM线林和西站约817米,林乐路桥林街61号",精装修,天河北 侨林苑 富力天河华庭旁 精装两房 南向安静 花园小区 急租
1室2厅1卫,70平米,高层,整租,南,6700,"珠光新城国际,天河,珠江新城中,距5号线潭村站约351米,马场路庆亿街3号",豪华装修,珠光新城国际 复式一室一厅 全新未入住 全新家私家电
3室2厅2卫,150平米,中层,整租,南北,16000,"中海花城湾,天河,珠江新城中,距5号线猎德站约160米,珠江新城花城大道86号",豪华装修,珠江新城 中海花城湾 三房两厅 全新装修 温馨舒适 园林社区
1室1厅1卫,47平米,中层,整租,南,3000,"天逸名都,天河,龙口东,距3号线岗顶站约519米,龙口中路152号",精装修,天河北 天逸名都 精装大一房 家私家电齐全 配套成熟 拎包入住
2室2厅1卫,81平米,高层,整租,南,4800,"华标广场,天河,龙口东,距3号线华师站约646米,天河区天河北路601号",精装修,真图实价 华标广场 华润万家楼上 近华师 精装大两房 拎包入住
2室2厅1卫,78平米,中层,整租,南,4900,"协和新世界,天河,天河北,距3号线岗顶站约881米,天河北路577号至581号",精装修,天河北协和新世界 精装两房 南北对流 近华师地铁 拎包入住
3室2厅1卫,100平米,中层,整租,西南,5000,"新概念电脑城,天河,岗顶,距3号线岗顶站约257米,天河路552-558号",暂无资料,岗顶铁口3房中层 豪装3房家私齐全 仅租5000
2室2厅1卫,76平米,中层,整租,南,5000,"日出观山苑,天河,粤垦,距6号线燕塘站约633米,粤垦路498号",豪华装修,日出观山 大型小区 环境好 人文素质高 封闭式 配套齐全
1室1厅1卫,30平米,低层,整租,北,2200,"南国嘉园苹果城,天河,东圃,距4号线车陂站约712米,中山大道西118号",简装修,东圃苹果城单间出租的 光线充足 安静舒适 配套齐全
3室2厅2卫,124平米,中层,整租,南,5600,"芳草园,天河,天河北,距3号线岗顶站约879米,天河北路577号",精装修,天河北芳草园大型花园小区 豪装大三房东南向安静望花园 帝景苑旁
2室1厅1卫,65平米,低层,整租,南,3500,"华建小区,天河,天河公园,东方三路3号",精装修,天河公园 华港华建小区 精装修2房1厅家私家电齐全交通方便
2室2厅1卫,94平米,中层,整租,西南,10000,"尚东君御,天河,珠江新城中,距5号线猎德站约450米,广州市珠江新城兴盛路与冼村路交界处G3-1",豪华装修,尚东君御两房 简单欧式风格 楼龄超新 高层观景 随时看房
3室2厅2卫,200平米,中层,整租,南,45000,"凯旋新世界,天河,珠江新城东,距5号线潭村站约753米,珠江新城花城大道与海风路交界处",豪华装修,凯旋新世界 日本智能家居 意大利进口家私 南北通透 人间一场 值
3室2厅1卫,154平米,高层,整租,南北,13000,"嘉裕公馆,天河,珠江新城中,距5号线猎德站约402米,花城大道80号",豪华装修,嘉裕公馆 简约时尚风格装修 温馨舒适 采光好 安静的环境
1室1厅1卫,40平米,中层,整租,东,5000,"尚东君御,天河,珠江新城中,距5号线猎德站约450米,广州市珠江新城兴盛路与冼村路交界处G3-1",豪华装修,温馨大一房 品质小区 安静舒适 带阳台 采光通风 尚东君御
3室2厅2卫,115平米,高层,整租,南,4700,"新燕花园,天河,燕塘,距6号线燕塘站约305米,燕岭路28号",豪华装修,新燕花园 精装三房 燕塘地铁站 家私齐 拎包入住 随时可看
2室2厅1卫,75平米,中层,整租,南北,2800,"阳光桃源,天河,东圃,距5号线三溪站约1119米,桃源路10号",精装修,5号线三溪站—杨桃公园旁 精致大两房 干净清爽 安静优雅
2室2厅2卫,98平米,中层,整租,南,7300,"中海花城湾,天河,珠江新城中,距5号线猎德站约160米,珠江新城花城大道86号",精装修,中海花城湾 豪华配置 只因为等你牵手回家拎包入住
1室1厅1卫,83平米,中层,整租,西,6000,"领峰,天河,珠江新城中,距APM线妇儿中心站约420米,天河区兴盛路7号",豪华装修,珠江新城 领峰园 温馨一房 采光通风 家具齐全 看中价格可谈
2室2厅1卫,98平米,中层,整租,南,9600,"中海花城湾,天河,珠江新城中,距5号线猎德站约160米,珠江新城花城大道86号",简装修,中海花城湾 豪装2房 全新家私 园林小区 配套成熟 看房方便
5室2厅3卫,240平米,中层,整租,南,7800,"君林天下,天河,龙洞,距6号线植物园站约69米,广汕路华南植物园旁",精装修,急急急，君林天下再现大豪房，精致户型，业主急租
4室2厅2卫,227平米,中层,整租,南北,20000,"汇景新城龙熹山,天河,汇景新城社区,汇景北路168至182号双号",豪华装修,龙熹山位置安静的4房两厅采光家电齐全看房方便有钥匙
2室2厅2卫,86平米,中层,整租,南北,7300,"保利心语花园,天河,珠江新城中,距5号线猎德站约461米,天河区珠江新城金穗路70号",豪华装修,保利心语 豪装两房 温馨舒适 时尚大气 近 看房方便
